,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,5426,Solana,SOL,solana,840,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,488501094.0795081,594379377.7377763,True,,6,,,,2025-02-19T10:48:00.000Z,171.49901284336156,5085504217.886297,-11.6661,0.94042027,1.56579128,-12.55492247,-34.74001,-11.74827094,-29.23995571,83777455407.53773,2.6409,101935476536.48,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:20.692520
6,3408,USDC,USDC,usd-coin,25763,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,56258034752.475945,56258034752.475945,False,,7,,,,2025-02-19T10:48:00.000Z,0.9999125125714136,7737618550.294375,1.3621,-0.02532446,-0.02878969,-0.00570561,-0.01036473,-0.01427835,0.01267228,56253112881.67812,1.7732,56253112881.68,,2025-02-19T10:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-19 02:50:20.692520
7,74,Dogecoin,DOGE,dogecoin,1163,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148109316383.70523,148109316383.70523,True,,8,,,,2025-02-19T10:48:00.000Z,0.2532724422291482,1333243937.6089525,-10.6921,0.09459455,0.11597062,-0.41387921,-33.31722873,-25.22275042,-33.84538858,37512008277.39062,1.1825,37512008277.39,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:20.692520
8,2010,Cardano,ADA,cardano,1461,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35204786637.28696,44994955922.926414,False,,9,,,,2025-02-19T10:48:00.000Z,0.7656636967164342,892442831.7860689,-5.1411,0.54525724,-1.96482079,-3.29924817,-28.88226061,-20.83165232,-2.03438566,26955027078.818455,0.8499,34454866352.24,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:20.692520
9,1958,TRON,TRX,tron,1119,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86090454681.06006,86090468885.25322,True,,10,,,,2025-02-19T10:48:00.000Z,0.24328633960021798,593426402.7660909,-4.1391,-0.00792247,1.62498794,0.39298462,0.92505563,-3.41440722,22.8934297,20944631593.873554,0.6602,20944635049.56,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:20.692520
10,1975,Chainlink,LINK,chainlink,1927,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-19T10:49:00.000Z,18.006690362553083,492027693.5134216,-8.7581,0.18964583,-0.94767867,-2.70102433,-29.53451345,-25.03839744,24.58438669,11490068588.297602,0.3622,18006690362.55,,2025-02-19T10:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-19 02:50:20.692520
11,2,Litecoin,LTC,litecoin,1315,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'heco-ecosystem', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75547087.0540892,84000000.0,False,,12,,,,2025-02-19T10:48:00.000Z,137.3737668695984,1907984722.2759864,75.1593,0.99730459,10.41532553,17.58460775,14.37689271,32.79424472,53.3709864,10378187924.645706,0.3272,11539396417.05,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:20.692520
12,512,Stellar,XLM,stellar,676,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30642998400.726646,50001786894.450165,False,,13,,,,2025-02-19T10:49:00.000Z,0.3318548529183814,228820719.35085294,11.1143,0.38284204,1.53064733,4.89627185,-29.70096785,-11.59578729,37.74391694,10169027727.251337,0.3206,16593342245.25,,2025-02-19T10:49:00.000Z,,,,,,2025-02-19 02:50:20.692520
13,5805,Avalanche,AVAX,avalanche,864,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,413711419.2226912,450380919.2226912,False,,14,,,,2025-02-19T10:48:00.000Z,23.81648846645102,371691690.4568002,7.7218,0.38172238,-1.34302007,-5.08487815,-37.6443803,-41.71458367,-29.38804469,9853153244.356308,0.3106,17046621110.94,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:20.692520
14,20947,Sui,SUI,sui,554,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,15,3089707194.508888,9772436420.335682,,2025-02-19T10:48:00.000Z,3.162900496753713,1090840851.9738767,30.5267,0.49594805,2.63367149,-3.15971743,-33.81764702,-33.39852735,-6.99693121,9772436420.335682,0.3081,31629004967.54,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:20.692520
0,1,Bitcoin,BTC,bitcoin,11946,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19826384.0,19826384.0,False,,1,,,,2025-02-19T10:48:00.000Z,96227.5557172941,37743628494.12833,31.6874,0.39114287,0.40483822,0.15947709,-11.20323,-2.01586227,-1.35551276,1907844471032.4683,60.1519,2020778670063.18,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
1,1027,Ethereum,ETH,ethereum,9937,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120559141.91975492,120559141.91975492,True,,2,,,,2025-02-19T10:48:00.000Z,2722.5398465654935,20231872966.9021,-20.8708,-0.03969165,0.82049494,3.82870027,-19.25273717,-21.51602537,-13.16144275,328227067744.2771,10.3467,328227067744.28,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
2,52,XRP,XRP,xrp,1534,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57818864895.0,99986451428.0,False,,3,,,,2025-02-19T10:48:00.000Z,2.569269259597817,4867533341.810754,1.8442,0.62750295,-1.10885134,6.60719876,-22.26130189,10.82303532,128.92026386,148552232199.56287,4.6847,256926925959.78,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
3,825,Tether USDt,USDT,tether,117119,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,141779694043.47333,144566824798.1352,True,,4,,,,2025-02-19T10:48:00.000Z,0.9997068625166845,81465318988.19716,6.5212,-0.01653171,-0.03836747,-0.02331314,0.08776042,-0.00107829,-0.05743214,141738133100.77618,4.468,144524446842.94,,2025-02-19T10:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-02-19 02:50:31.759061
4,1839,BNB,BNB,bnb,2367,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142477064.46,142477064.46,False,,5,,,,2025-02-19T10:49:00.000Z,656.5676974779684,2038340846.1563313,4.1811,0.63051626,0.32530842,0.7992662,-5.68284371,-3.46249879,7.72829235,93545838155.92229,2.95,93545838155.92,,2025-02-19T10:49:00.000Z,,,,,,2025-02-19 02:50:31.759061
5,5426,Solana,SOL,solana,840,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,488501094.0795081,594379377.7377763,True,,6,,,,2025-02-19T10:48:00.000Z,171.49901284336156,5085504217.886297,-11.6661,0.94042027,1.56579128,-12.55492247,-34.74001,-11.74827094,-29.23995571,83777455407.53773,2.6409,101935476536.48,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
6,3408,USDC,USDC,usd-coin,25763,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,56258034752.475945,56258034752.475945,False,,7,,,,2025-02-19T10:48:00.000Z,0.9999125125714136,7737618550.294375,1.3621,-0.02532446,-0.02878969,-0.00570561,-0.01036473,-0.01427835,0.01267228,56253112881.67812,1.7732,56253112881.68,,2025-02-19T10:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-19 02:50:31.759061
7,74,Dogecoin,DOGE,dogecoin,1163,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148109316383.70523,148109316383.70523,True,,8,,,,2025-02-19T10:48:00.000Z,0.2532724422291482,1333243937.6089525,-10.6921,0.09459455,0.11597062,-0.41387921,-33.31722873,-25.22275042,-33.84538858,37512008277.39062,1.1825,37512008277.39,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
8,2010,Cardano,ADA,cardano,1461,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35204786637.28696,44994955922.926414,False,,9,,,,2025-02-19T10:48:00.000Z,0.7656636967164342,892442831.7860689,-5.1411,0.54525724,-1.96482079,-3.29924817,-28.88226061,-20.83165232,-2.03438566,26955027078.818455,0.8499,34454866352.24,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
9,1958,TRON,TRX,tron,1119,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86090454681.06006,86090468885.25322,True,,10,,,,2025-02-19T10:48:00.000Z,0.24328633960021798,593426402.7660909,-4.1391,-0.00792247,1.62498794,0.39298462,0.92505563,-3.41440722,22.8934297,20944631593.873554,0.6602,20944635049.56,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
10,1975,Chainlink,LINK,chainlink,1927,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-19T10:49:00.000Z,18.006690362553083,492027693.5134216,-8.7581,0.18964583,-0.94767867,-2.70102433,-29.53451345,-25.03839744,24.58438669,11490068588.297602,0.3622,18006690362.55,,2025-02-19T10:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-19 02:50:31.759061
11,2,Litecoin,LTC,litecoin,1315,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'heco-ecosystem', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75547087.0540892,84000000.0,False,,12,,,,2025-02-19T10:48:00.000Z,137.3737668695984,1907984722.2759864,75.1593,0.99730459,10.41532553,17.58460775,14.37689271,32.79424472,53.3709864,10378187924.645706,0.3272,11539396417.05,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
12,512,Stellar,XLM,stellar,676,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30642998400.726646,50001786894.450165,False,,13,,,,2025-02-19T10:49:00.000Z,0.3318548529183814,228820719.35085294,11.1143,0.38284204,1.53064733,4.89627185,-29.70096785,-11.59578729,37.74391694,10169027727.251337,0.3206,16593342245.25,,2025-02-19T10:49:00.000Z,,,,,,2025-02-19 02:50:31.759061
13,5805,Avalanche,AVAX,avalanche,864,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,413711419.2226912,450380919.2226912,False,,14,,,,2025-02-19T10:48:00.000Z,23.81648846645102,371691690.4568002,7.7218,0.38172238,-1.34302007,-5.08487815,-37.6443803,-41.71458367,-29.38804469,9853153244.356308,0.3106,17046621110.94,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
14,20947,Sui,SUI,sui,554,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,15,3089707194.508888,9772436420.335682,,2025-02-19T10:48:00.000Z,3.162900496753713,1090840851.9738767,30.5267,0.49594805,2.63367149,-3.15971743,-33.81764702,-33.39852735,-6.99693121,9772436420.335682,0.3081,31629004967.54,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:31.759061
0,1,Bitcoin,BTC,bitcoin,11946,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19826384.0,19826384.0,False,,1,,,,2025-02-19T10:48:00.000Z,96227.5557172941,37743628494.12833,31.6874,0.39114287,0.40483822,0.15947709,-11.20323,-2.01586227,-1.35551276,1907844471032.4683,60.1519,2020778670063.18,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:38.687503
1,1027,Ethereum,ETH,ethereum,9937,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120559141.91975492,120559141.91975492,True,,2,,,,2025-02-19T10:48:00.000Z,2722.5398465654935,20231872966.9021,-20.8708,-0.03969165,0.82049494,3.82870027,-19.25273717,-21.51602537,-13.16144275,328227067744.2771,10.3467,328227067744.28,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:38.687503
2,52,XRP,XRP,xrp,1534,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57818864895.0,99986451428.0,False,,3,,,,2025-02-19T10:48:00.000Z,2.569269259597817,4867533341.810754,1.8442,0.62750295,-1.10885134,6.60719876,-22.26130189,10.82303532,128.92026386,148552232199.56287,4.6847,256926925959.78,,2025-02-19T10:48:00.000Z,,,,,,2025-02-19 02:50:38.687503
